,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,trips
403368,38 St & 30 Ave,51 St & Hobart St,40.764080167,-73.915921926,40.75767234025041,-73.90769943594933,1
3331773,Market St & Henry St,E 31 St & 3 Ave,40.713228464,-73.994426131,40.74394314,-73.97966069,1
4313236,W 18 St & 6 Ave,Avenue D & E 3 St,40.739788771,-73.99452877,40.72082834,-73.97793172,1
4567492,W 42 St & 8 Ave,E 118 St & 1 Ave,40.757610917,-73.990888715,40.79747,-73.93504,1
2519645,E Houston St & Columbia St,Columbia St & Rivington St,40.719633102,-73.978396773,40.71739973,-73.98016555,1
2918992,Henry St & Degraw St,Carroll St & Columbia St,40.68450582,-73.999130368,40.6830456,-74.00348559,1
3956689,St. Nicholas Ave & W 126 St,10 Ave & W 207 St,40.811531901,-73.951803327,40.864632,-73.918598,1
338765,31 Ave & Steinway St,Steinway St & Ditmars Blvd,40.761375666,-73.916833043,40.772717,-73.906127,1
1432557,Central Park W & W 97 St,6 Ave & W 34 St,40.792651176,-73.963972807,40.74964,-73.98805,1
1851162,E 138 St & 5 Av,Lenox Ave & W 144 St,40.814489126,-73.93611753,40.819783,-73.936521,1
4056138,Thompson St & Bleecker St,W 30 St & 10 Ave,40.728247046,-74.000046611,40.752694,-74.002353,1
3777620,Rivington St & Ridge St,S 5 Pl & S 5 St,40.718383312,-73.982926488,40.710451,-73.960876,1
1087343,Broadway & E 14 St,Greenwich St & W Houston St,40.734657288,-73.99088645,40.728846,-74.008591,1
2342641,E 68 St & 3 Ave,E 68 St & 3 Ave,40.766781211,-73.962021112,40.76712840349542,-73.96224617958069,1
2866858,Greenwich St & Perry St,E 10 St & 2 Ave,40.734750032,-74.006986856,40.72970805644994,-73.9865979552269,1
2105612,E 39 St & 2 Ave,Vesey St & Church St,40.74803319428767,-73.973827958107,40.71221958009051,-74.01047229766846,18
2459895,E 88 St & Park Ave,W 56 St & 6 Ave,40.781411,-73.955959,40.763406,-73.977225,1
3526247,Nevins St & Schermerhorn St,Fulton St & Waverly Ave,40.687542796,-73.98172962699999,40.68323865460341,-73.96599590778351,1
1522617,Cleveland Pl & Spring St,W 46 St & 11 Ave,40.722053885,-73.997312307,40.76341379,-73.99667444,1
591641,6 Ave & W 33 St,Reade St & Broadway,40.748881221,-73.98859787,40.71450451,-74.00562789,1
2711698,Garfield Pl & 8 Ave,S 4 St & Wythe Ave,40.6711978,-73.97484126,40.71285887,-73.96590294,31
461827,46 St & 30 Rd,Putnam Ave & Knickerbocker Ave,40.76072,-73.910989,40.69545,-73.91164,1
2720083,Goble Pl & Macombs Rd,Sedgwick Ave & W Tremont Ave,40.844033241,-73.917104959,40.85304455868985,-73.91830623149872,1
3054406,King St & Varick St,9 Ave & W 45 St,40.72789701409023,-74.00536268949507,40.76019252,-73.9912551,22
1376524,Caton Ave & Argyle Rd,Caton Ave & Argyle Rd,40.649761915,-73.967636347,40.649681,-73.967829,1
2189949,E 47 St & Park Ave,Broadway & W 48 St,40.755127192,-73.975046515,40.76017739537783,-73.98486793041229,1
1130296,Broadway & Roebling St,Pacific St & Classon Ave,40.70924826276157,-73.96063148975372,40.6791944,-73.9587903,2
2286779,E 58 St & 1 Ave (NW Corner),E 40 St & Park Ave,40.75919342,-73.962708354,40.750756,-73.978326,1
5975,1 Ave & E 16 St,Church Ave & Story St,40.732423425,-73.981498003,40.642031,-73.981073,1
529344,5 Ave & E 87 St,W 31 St & 7 Ave,40.782431364,-73.959868193,40.749156,-73.9916,1
1649103,Cumberland St & Lafayette Ave,Prospect Pl & Underhill Ave,40.687514782,-73.972611308,40.6769694,-73.96579,1
1335986,Carlton Ave & Dean St,Ft. Hamilton Pkwy & E 5 St,40.68098402,-73.97106421,40.649037,-73.97673,1
1897950,E 16 St & 5 Ave,E 26 St & 3 Ave,40.737225652,-73.992352366,40.74069317733043,-73.98160636425018,1
2979447,India St & Manhattan Ave,Wythe Ave & Metropolitan Ave,40.732353568,-73.954958916,40.716887,-73.963198,1
3970054,Stagg St & Union Ave,Broadway & Kosciuszko St,40.708762527,-73.950960398,40.69329,-73.92852,1
4947731,Water St & Gouverneur Ln,Bedford Ave & Nassau Ave,40.704735398,-74.007872224,40.72311651,-73.95212324,1
3781341,Rockaway Ave & Bainbridge St,Vernon Blvd & 50 Ave,40.68319988172761,-73.91166642308235,40.74232744,-73.95411749,2
2298717,E 58 St & Madison Ave,Riverside Dr & W 153 St,40.76302594280519,-73.97209525108337,40.832164,-73.949702,1
4147882,Vesey St & Church St,Amsterdam Ave & W 66 St,40.71221958009051,-74.01047229766846,40.7746671,-73.98470567,11
2338582,E 67 St & Park Ave,E 91 St & Park Ave,40.767902017,-73.965824008,40.7835016,-73.955327,1
2938699,Hoe Ave & Jennings St,Ogden Ave & W 165 St,40.832252145,-73.889749169,40.834457,-73.928381,1
3337385,McGuinness Blvd & Eagle St,Monroe St & Tompkins Ave,40.735449553,-73.952849984,40.686203,-73.944694,1
1416098,Central Park S & 6 Ave,E 33 St & 1 Ave,40.765971184,-73.976302505,40.74322681432173,-73.97449783980846,1
1803243,E 114 St & 1 Ave,Central Park West & W 85 St,40.7945663,-73.9362541,40.78476,-73.969862,11
1364126,Carroll St & Smith St,Van Brunt St & Van Dyke St,40.680671334,-73.994909048,40.6758329439129,-74.01472628116608,1
2639782,Frederick Douglass Blvd & W 117 St,Frederick Douglass Blvd & W 129 St,40.805159,-73.954692,40.812551,-73.949229,4
875593,Amsterdam Ave & W 79 St,Audubon Ave & W 192 St,40.782749891,-73.97877872,40.85589030603889,-73.92708241939545,1
545859,50 St & 7 Ave,14 St & 7 Ave,40.642571688,-74.006130457,40.663779,-73.98396846,1
459259,46 Ave & 5 St,Willoughby Ave & Hall St,40.747265577,-73.954467654,40.69196035,-73.96536851,1
4484072,W 35 St & 8 Ave,E 54 St & 1 Ave,40.752762088742045,-73.99280458705107,40.756265,-73.964179,19
4407237,W 26 St & 10 Ave,W 26 St & 8 Ave,40.749939084,-74.003168702,40.74734825,-73.99723551,1
1585531,Columbus Ave & W 72 St,E 91 St & 2 Ave,40.777198315,-73.979018569,40.78115276427916,-73.94963040947914,1
1547687,Clinton St & Grand St,Leonard St & Boerum St,40.715409875,-73.98717463,40.70583339,-73.94644578,1
3151639,Lenox Ave & W 133 St,Broadway & W 61 St,40.81296,-73.941878,40.77003010255044,-73.9819684624672,6
4320751,W 18 St & 9 Ave,King St & Varick St,40.743640661,-74.003707409,40.72789701409023,-74.00536268949507,1
4561090,W 42 St & 6 Ave,Sands St & Jay St,40.75492,-73.98455,40.700119,-73.9862,3
3416235,Montrose Ave & Bushwick Ave,Allen St & Rivington St,40.707678,-73.940162,40.720196,-73.989978,1
2743979,Grand Army Plaza & Central Park S,E 40 St & 5 Ave,40.764009356,-73.97384464699999,40.752062307,-73.9816324043,1
424856,4 Ave & Shore Road Dr,7 Ave S & Bleecker St,40.636935472,-74.022235513,40.73213896287381,-74.00363802909851,1
2880674,Grove St & Broadway,Leonard St & Maujer St,40.69047,-73.923511,40.7103685423523,-73.94705951213837,21
3739883,Riverside Dr & W 104 St,Park Pl & Church St,40.8013434,-73.9711457439,40.71334184275907,-74.00935515761375,3
2497820,E 95 St & 3 Ave,E 81 St & Park Ave,40.784953952,-73.95055306,40.77677702,-73.9590097,1
3011487,Jefferson St & Cypress Ave,20 Ave & 38 St,40.70907,-73.92157,40.777112,-73.902382,1
5034669,White St & Moore St,3 Ave & Schermerhorn St,40.704513788,-73.935003042,40.68683208,-73.9796772,1
3355825,Menahan St & Onderdonk Ave,Greene St & Prince St,40.705551863,-73.909537792,40.72511734422387,-73.99930492043495,1
4195583,W 11 St & 6 Ave,W 27 St & 7 Ave,40.735000014,-73.997585297,40.746647,-73.993915,1
1438305,Central Park West & W 68 St,5 Ave & E 103 St,40.773220062,-73.977970719,40.7922553,-73.95249933,1
1235931,Broadway & W 56 St,Classon Ave & St Marks Ave,40.765353918,-73.982258201,40.6765198,-73.9596082,1
1409333,Central Park North & Adam Clayton Powell Blvd,Grand Army Plaza & Central Park S,40.799521565,-73.955646753,40.7643971,-73.97371465,1
1729331,Driggs Ave & N Henry St,6 Ave & W 45 St,40.72325,-73.94308,40.756951,-73.982631,1
1688724,Devoe St & Lorimer St,Clinton St & Grand St,40.713357329,-73.949043751,40.71559509,-73.9870295,1
4470716,W 34 St & 11 Ave,Jay St & York St,40.756064296,-74.002409577,40.70140317257725,-73.98672670125961,1
3735009,Riverside Blvd & W 67 St,W 29 St & 9 Ave,40.778051138,-73.988796592,40.7500727,-73.99839279,1
5037303,Wilkins Ave & Crotona Park E,Boston Rd & Prospect Ave,40.835273743,-73.895094275,40.833246,-73.896599,1
4386653,W 225 St & Exterior St,W 204 St & Vermilyea Ave,40.87329185,-73.906453013,40.866141,-73.922648,1
2367267,E 72 St & York Ave,49 St & 31 Ave,40.76663814,-73.95348296,40.758057,-73.909831,12
2966848,Humboldt St & Varet St,Rutgers St & Henry St,40.703065753,-73.940564036,40.71332151208186,-73.99009689688683,1
1521629,Cleveland Pl & Spring St,W 129 St & Convent Ave,40.722103786686034,-73.99724900722504,40.814394437915816,-73.95324736833572,2
2712158,Garfield Pl & 8 Ave,West Drive & Prospect Park West,40.671198,-73.974841,40.661063,-73.979453,5
841542,Amsterdam Ave & W 136 St,2 Ave & E 125 St,40.819746,-73.951819,40.802554,-73.933509,18
2159153,E 44 St & 2 Ave,5 Ave & E 63 St,40.750639081,-73.972022772,40.766368,-73.971518,1
2590073,Forsyth St & Canal St,Butler St & Court St,40.715751767,-73.994278431,40.6849894,-73.99440329,1
812691,Allen St & Hester St,E 30 St & Park Ave S,40.716071248,-73.991918206,40.74444921,-73.98303529,1
400858,38 Ave & 29 St,48 Ave & 41 St,40.754728794,-73.93369627,40.73985995699164,-73.92400324344635,1
2943410,Hope St & Union Ave,Kingsland Ave & Nassau Ave,40.711683869,-73.951431751,40.72577,-73.94173,1
2131387,E 40 St & Park Ave,Broadway & W 29 St,40.75077343,-73.978643417,40.7462009,-73.98855723,1
1202088,Broadway & W 41 St,Broadway & W 41 St,40.755087972,-73.987339258,40.75513557,-73.98658032,1
2178056,E 47 St & 1 Ave,2 Ave & E 31 St,40.752206326,-73.968012929,40.74290902,-73.97706058,1
1999959,E 20 St & Park Ave,Christopher St & Greenwich St,40.738316894,-73.987511516,40.73291553,-74.00711384,1
2006903,E 22 St & 2 Ave,Catherine St & Monroe St,40.737169981,-73.981382966,40.71117444,-73.99682619,1
2401507,E 80 St & 2 Ave,1 Ave & E 68 St,40.77389276,-73.954306006,40.76500525,-73.95818491,1
4620537,W 47 St & 10 Ave,E 41 St & Madison Ave (SW corner),40.762649536,-73.992842317,40.752165280621966,-73.97992193698882,1
4325107,W 181 St & Riverside Dr,Riverside Dr & W 104 St,40.851595402,-73.941714048,40.8013434,-73.9711457439,1
28911,1 Ave & E 39 St,Forsyth St\t& Grand St,40.747359157,-73.970705867,40.71779817737835,-73.99316132068634,1
632513,69 St & 43 Ave,E 10 St & Avenue A,40.74179,-73.89564,40.72740794,-73.98142006,1
821761,Allen St & Rivington St,Metropolitan Ave & Bedford Ave,40.720486164,-73.990077496,40.71534825,-73.96024116,1
323108,30 Ave & 41 St,31 Ave & 30 St,40.763421535,-73.914034486,40.7647,-73.9240312,1
122443,11 Ave & W 27 St,W 33 St & 10 Ave,40.751259446,-74.005136013,40.75377336836039,-73.99937599897385,1
2188841,E 47 St & Park Ave,28 St & 41 Ave,40.755171061,-73.975136995,40.751047,-73.93797,1
3784680,Roebling St & N 4 St,Metropolitan Ave & Meeker Ave,40.714720249,-73.957334757,40.71413311,-73.95234386,1
4405172,W 26 St & 10 Ave,Hanson Pl & Ashland Pl,40.749717753,-74.002950346,40.68506807308177,-73.97790759801863,1
2603487,Fort Washington Ave & W 173 St,St. Nicholas Ave & W 126 St,40.84525001,-73.940618753,40.8114323,-73.9518776,1
5110027,Wythe Ave & Metropolitan Ave,W 15 St & 10 Ave,40.716846466,-73.963275313,40.74275382865903,-74.00747358798981,1
519265,5 Ave & E 78 St,Broadway & W 61 St,40.776268601,-73.964377284,40.77003010255044,-73.9819684624672,1
3987534,Stanton St & Norfolk St,E 6 St & Avenue B,40.720794916,-73.986399293,40.72453734,-73.98185424,1
693315,8 Ave & W 31 St,W 42 St & 6 Ave,40.75051868,-73.994785428,40.75492,-73.98455,1
3342211,McKibbin St & Manhattan Ave,Evergreen Ave & Noll St,40.705045938,-73.944126964,40.70106,-73.93318,1
3554384,Ogden Ave & W 164 St,Crotona Park North & Prospect Ave,40.832755804,-73.929437876,40.841092,-73.892317,1
655649,7 Ave S & Bleecker St,6 Ave & W 33 St,40.731927633,-74.003731012,40.74901271,-73.98848395,1
1873391,E 147 St & Bergen Ave,E 161 St & Park Ave,40.814645171,-73.918401122,40.824811,-73.916407,1
3328898,Market St & Cherry St,E 13 St & Avenue A,40.710729003,-73.994076252,40.72966729392978,-73.98067966103554,1
2616936,Franklin St & Dupont St,Franklin St & Dupont St,40.735682964,-73.958676457,40.73564,-73.95866,1
3219172,Lexington Ave & E 36 St,E 97 St & Madison Ave,40.747472525,-73.979093075,40.787801,-73.953559,1
2795929,Grand St & Elizabeth St,Cliff St & Fulton St,40.719511986,-73.996875763,40.70838,-74.00495,1
1344316,Carmine St & 6 Ave,Broadway & Kosciuszko St,40.730386,-74.00215,40.69329,-73.92852,2
1344900,Carmine St & 6 Ave,E 11 St & Avenue B,40.73038599,-74.00214988,40.72746420692392,-73.97950418293476,69
4258702,W 147 St & Adam Clayton Powell Blvd,E 138 St & Canal St W,40.82281,-73.937413,40.812304,-73.929153,2
537378,5 Ave & W 126 St,Morningside Ave & W 123 St,40.807297111,-73.941781998,40.81,-73.9551508,1
2703745,Gansevoort St & Hudson St,8 Ave & W 31 St,40.73945415,-74.004700422,40.7505853470215,-73.9946848154068,1
1386368,Cedar St & Myrtle Ave,Nevins St & Schermerhorn St,40.697878242,-73.926341534,40.68737247650719,-73.98176059126854,1
1159676,Broadway & W 25 St,Adam Clayton Powell Blvd & W 151 St,40.742854357,-73.989128709,40.825289,-73.936232,1
3538346,Norfolk St & Broome St,N 15 St & Wythe Ave,40.717348814,-73.987986207,40.724055,-73.955736,1
2891097,Hamilton Pl & W 140 St,E 88 St & Park Ave,40.822736382,-73.951377153,40.781410700190015,-73.95595908164978,1
1931240,E 17 St & Broadway,1 Ave & E 16 St,40.737100005,-73.989988089,40.73221853,-73.98165557,1
2660346,Frost St & Debevoise Ave,Cypress Ave & Palmetto St,40.71882,-73.93948,40.70157340873792,-73.90876293182373,1
295242,3 Ave & E 71 St,1 Ave & E 62 St,40.768977165,-73.961905718,40.7612274,-73.96094022,1
1620228,Cooper Square & Astor Pl,W 21 St & 6 Ave,40.729473948,-73.991138458,40.74173969,-73.99415556,1
4674026,W 51 St & Rockefeller Plaza,W 22 St & 10 Ave,40.760005832,-73.978012085,40.74691959,-74.00451887,1
2183600,E 47 St & 2 Ave,Central Park West & W 72 St,40.752996325,-73.970637798,40.77579376683666,-73.9762057363987,1
3084213,LaGuardia Pl & W 3 St,Cooper Square & Astor Pl,40.729312658,-73.998068333,40.72951496224949,-73.99075269699097,1
3963092,St. Nicholas Ave & W 155 St,Louis Nine Blvd & Intervale Ave,40.830563068,-73.941343427,40.831998,-73.892686,1
3547906,North Moore St & Greenwich St,W 13 St & 5 Ave,40.720232129,-74.010301948,40.735445,-73.99431,1
4563225,W 42 St & 6 Ave,W 46 St & 11 Ave,40.754901767,-73.984592795,40.76341379,-73.99667444,1
1379870,Caton Ave & E 7 St,West Drive & Prospect Park West,40.647695422,-73.973816514,40.6610633719006,-73.97945255041122,1
1473013,Centre St & Worth St,Division St & Bowery,40.714990616,-74.002356648,40.714193,-73.996732,1
853042,Amsterdam Ave & W 175 St,Grand Concourse & E 171 St,40.844044,-73.933651,40.839549,-73.913004,1
774867,Adam Clayton Powell Blvd & W 126 St,E 149 St & Morris Ave,40.809326291,-73.947707653,40.81734,-73.922962,1
2096199,E 35 St & Madison Ave,E 48 St & 3 Ave,40.748554587,-73.983115196,40.7546011026,-73.971878855,1
4929906,Washington St & Barrow St,E 11 St & 1 Ave,40.732204318,-74.008778691,40.72953837,-73.98426726,1
1032377,Bleecker St & Crosby St,E 11 St & 3 Ave,40.726304173,-73.99513483,40.73127,-73.98849,1
4201689,W 111 St & 5 Ave,5 Ave & E 103 St,40.797756791,-73.949073076,40.7922553,-73.95249933,1
607461,6 Ave & W 45 St,11 Ave & W 27 St,40.756850958,-73.981938601,40.751396,-74.005226,1
826117,Allen St & Stanton St,Broadway & W 25 St,40.721725941,-73.989189982,40.74286877312112,-73.98918628692627,1
368407,34 Ave & 48 St,23 Ave & 27 St,40.75388,-73.914952,40.776165,-73.9153175,9
3368827,Mercer St & Spring St,Mercer St & Spring St,40.723677993,-73.999304295,40.72362738,-73.99949601,1
82662,1 Ave & E 94 St,E 9 St & Avenue C,40.7817212,-73.94594,40.72521311,-73.97768752,2
2732847,Graham Ave & Herbert St,McKibbin St & Manhattan Ave,40.71926868,-73.944984436,40.70510918,-73.94407279,1
2603246,Fort Washington Ave & W 173 St,Lenox Ave & W 140 St,40.844943166,-73.940735221,40.817245,-73.938787,1
4533529,W 4 St & 7 Ave S,West Thames St,40.734203577,-74.003024101,40.70834698,-74.01713445,1
3997334,Steinway St & 28 Ave,31 Ave & 34 St,40.765694022,-73.913648725,40.763154,-73.920827,1
1002128,Bergen St & Smith St,Brooklyn Bridge Park - Pier 2,40.686744,-73.990632,40.698458,-73.997178,4
4790812,W 76 St & Columbus Ave,W 106 St & Central Park West,40.780256271,-73.977336168,40.7981856,-73.9605909006,1
2566479,Fairview Ave & Linden St,Thomas S. Boyland St & Macon St,40.70694,-73.90632,40.68491,-73.91493,1
5045922,Willis Ave & E 137 St,Brook Ave & E 157 St,40.808380365,-73.92365694,40.820713,-73.911759,1
2838430,Greene Ave & Nostrand Ave,Lewis Ave & Decatur St,40.688366055,-73.950928926,40.6814598,-73.934903,1
1873098,E 147 St & Bergen Ave,E 106 St & 1 Ave,40.814647317,-73.918363214,40.7892529,-73.93956237,1
2785567,Grand Concourse & E 196 St,Botanical Sq & Webster Ave,40.867540002,-73.89300096,40.86814,-73.88145,1
3010636,Jefferson Ave & Evergreen Ave,Jefferson Ave & Evergreen Ave,40.689964652,-73.914533854,40.68989,-73.91458,1
2826608,Great Jones St,E 76 St & Park Ave,40.72743423,-73.99379025,40.773763,-73.96222088,8
4483323,W 35 St & 8 Ave,Broadway & W 58 St,40.752525091,-73.992707491,40.76695317,-73.98169333,1
1951459,E 171 St & 3 Ave,E 171 St & 3 Ave,40.837166667,-73.902173996,40.837119,-73.902185,1
2432439,E 84 St & Park Ave,E 81 St & York Ave,40.778626204,-73.957581639,40.7728384,-73.94989233,1
816788,Allen St & Rivington St,35 St & 34 Ave,40.72019576,-73.98997825,40.7580583,-73.9242751,1
3479107,Myrtle Ave & Marcy Ave,Wyckoff Av & Jefferson St,40.695345879,-73.949803114,40.707165,-73.923711,1
3368055,Mercer St & Spring St,John St & William St,40.723389268,-73.99951601,40.70862144,-74.00722156,1
85566,1 Pl & Clinton St,Kane St & Clinton St,40.681020498,-73.999037504,40.6861758,-73.99645295,1
1173098,Broadway & W 29 St,Broadway & W 25 St,40.746504664,-73.988497972,40.74286877312112,-73.98918628692627,1
1722616,Driggs Ave & Lorimer St,Manhattan Av & Leonard St,40.721791,-73.950415,40.72084,-73.94844,2
4685546,W 53 St & 10 Ave,Broadway & W 53 St,40.766791224,-73.991010666,40.76344058,-73.98268129,1
670766,8 Ave & W 16 St,Broadway & W 25 St,40.74093163,-74.001872659,40.74286877312112,-73.98918628692627,1
757080,9 Ave & W 45 St,E 91 St & 2 Ave,40.760339379,-73.991408229,40.78115276427916,-73.94963040947914,1
3175324,Lewis Ave & Decatur St,Parade Pl & Crooke Ave,40.681456923,-73.93493104,40.651847,-73.965248,1
2075089,E 33 St & 1 Ave,Ave A & E 14 St,40.743316889,-73.974600792,40.73031071000895,-73.98047178983688,1
4830915,W 90 St & Amsterdam Ave,E 102 St & Park Ave,40.79017948095081,-73.97288918495178,40.7904828,-73.95033068,21
3716016,Reade St & Broadway,E 26 St & 3 Ave,40.714530468,-74.005783558,40.74069317733043,-73.98160636425018,1
656289,7 Ave S & Bleecker St,Amsterdam Ave & W 73 St,40.731920719,-74.003726244,40.77966809007312,-73.98093044757842,1
222108,20 Ave & 48 St,20 Ave & 21 St,40.772943616,-73.896863699,40.784003,-73.912297,1
4167067,W 100 St & Manhattan Ave,7 Ave & Central Park South,40.795025826,-73.964375615,40.7667405590595,-73.9790689945221,1
2735047,Graham Ave & Withers St,Metropolitan Ave & Bedford Ave,40.716995716,-73.944903851,40.71534825,-73.96024116,1
4983353,West End Ave & W 60 St,9 Ave & W 22 St,40.77237,-73.99005,40.745497,-74.001971,1
2593027,Forsyth St & Canal St,Myrtle Ave & Marcy Ave,40.7158155,-73.99422366,40.69539817,-73.94954908,4
2375181,E 72 St & York Ave,W 82 St & Central Park West,40.767127514,-73.952739835,40.78275,-73.97137,1
4978907,West End Ave & W 107 St,E 93 St & 2 Ave,40.802087784,-73.96816349,40.782454175279874,-73.9489196240902,1
778933,Adam Clayton Powell Blvd & W 130 St,Lenox Ave & W 126 St,40.812360525,-73.946141601,40.808442,-73.9452087,1
4335037,W 20 St & 10 Ave,Perry St & Bleecker St,40.745692968,-74.005143762,40.73535398,-74.00483091,1
1541248,Clinton St & Cherry St,Fulton St & William St,40.711441636,-73.986710668,40.70960089363537,-74.00655090808868,1
2803568,Grand St & Greene St,Franklin St & W Broadway,40.721612215,-74.002420783,40.71911552,-74.00666661,1
571280,6 Ave & 9 St,Bond St & Bergen St,40.668127,-73.98377641,40.6849668,-73.98620772,36
